Time (sec),Irradiance (W/m2),Ambient Temp,Load power (W)
675180,0,14.51315713,100
675360,0,14.46505168,100
675540,0,14.419145,100
675720,0,14.3754428,200
675900,0,14.33394904,200
676080,0,14.29466592,200
676260,0,14.25759383,200
676440,0,14.22273129,600
676620,0,14.19007496,600
676800,0,14.15961956,600
676980,0,14.13135785,600
677160,0,14.10528056,600
677340,0,14.08137642,600
677520,0,14.05963203,0
677700,0,14.0400319,0
677880,0,14.02255837,0
678060,0,14.00719155,0
678240,0,13.99390932,0
678420,0,13.9826873,0
678600,0,13.97349873,50
678780,0,13.96631452,50
678960,0,13.96110316,50
679140,0,13.95783067,50
679320,0,13.95646058,50
679500,0,13.9569539,50
679680,0,13.95926904,50
679860,0,13.96336178,50
680040,0,13.96918525,100
680220,0,13.97668985,100
680400,0,13.98582323,100
680580,0,13.99653025,100
680760,0,14.00875291,100
680940,0,14.02243033,100
681120,0,14.03749868,100
681300,0,14.05389117,200
681480,0,14.07153798,200
681660,0,14.0903662,200
681840,0,14.11029982,200
682020,0,14.13125966,600
682200,0,14.15316334,600
682380,0,14.1759252,600
682560,0,14.1994563,600
682740,0,14.22366434,600
682920,0,14.2484536,600
683100,0,14.27372494,0
683280,0,14.2993757,0
683460,0,14.32529971,0
683640,0,14.35138717,0
683820,0,14.37752466,0
684000,0,14.40359506,0
684180,0,14.42947751,50
684360,0,14.45504736,50
684540,0,14.48017612,50
684720,0,14.5047314,50
684900,0,14.52857689,50
685080,0,14.55157226,50
685260,0,14.57357317,50
685440,0,14.59443115,50
685620,0,14.6139936,100
685800,0,14.63210372,100
685980,0,14.64860046,100
686160,0,14.66331847,100
686340,0,14.67608804,100
686520,0,14.68673505,100
686700,0,14.69508092,100
686880,0,14.70094256,200
687060,0,14.70413229,200
687240,0,14.70445784,200
687420,0,14.70172223,200
687600,0,14.69572377,600
687780,0,14.68625597,600
687960,0,14.67310751,600
688140,0,14.65606217,600
688320,0,14.63489876,600
688500,0,14.60939111,600
688680,0,14.57930796,0
688860,0,14.54441294,0
689040,0,14.5044645,0
689220,0,14.45921587,0
689400,0,14.40841496,0
689580,0,14.35180435,0
689760,0,14.28912121,0
689940,0,14.22009724,0
690120,0,14.14445863,0
690300,0,14.06192596,0
690480,0,13.97221421,0
690660,0,13.87503263,0
690840,0,13.77008471,0
691020,0,13.65706814,0
691200,0,13.53567473,0
691380,0,13.40559033,0
691560,0,13.26649483,0
691740,0,13.11806201,0
691920,0,12.95995958,0
692100,0,12.79184903,0
692280,0,12.61338564,0
692460,0,12.42421836,0
692640,0,12.16871,50
692820,0,12.38549528,50
693000,0,12.58948029,50
693180,0,12.78105981,50
693360,0,12.96062382,50
693540,0,13.12855562,50
693720,0,13.28523185,50
693900,0,13.43102257,50
694080,0,13.56629133,100
694260,0,13.69139523,100
694440,0,13.80668498,100
694620,0,13.91250494,100
694800,0,14.00919323,100
694980,0,14.09708174,100
695160,0,14.17649625,100
695340,0,14.24775641,200
695520,0,14.31117588,200
695700,0,14.36706236,200
695880,0,14.41571762,200
696060,0,14.45743761,600
696240,0,14.4925125,600
696420,0,14.52122671,600
696600,0,14.54385903,600
696780,0,14.56068262,600
696960,0,14.57196511,600
697140,0,14.57796862,0
697320,0,14.57894986,0
697500,0,14.57516016,0
697680,0,14.56684554,0
697860,0,14.55424675,0
698040,0,14.53759935,0
698220,0,14.51713376,50
698400,0,14.49307529,50
698580,0,14.46564425,50
698760,0,14.43505595,50
698940,0,14.40152079,50
699120,0,14.36524431,50
699300,0,14.32642723,50
699480,0,14.28526553,50
699660,0,14.24195047,100
699840,0,14.19666869,100
700020,0,14.14960222,100
700200,0,14.10092856,100
700380,0,14.05082073,100
700560,0,13.99944732,100
700740,0,13.94697252,100
700920,0,13.89355623,200
701100,0,13.83935407,200
701280,0,13.78451741,200
701460,0,13.72919349,200
701640,0,13.67352542,600
701820,0,13.61765225,600
702000,0,13.56170899,600
702180,0,13.50582674,600
702360,0,13.45013264,600
702540,0,13.39474999,600
702720,0,13.33979828,0
702900,0,13.28539323,0
703080,0,13.23164686,0
703260,0,13.17866752,0
703440,0,13.12655996,0
703620,0,13.07542534,0
703800,0,13.02536133,50
703980,0,12.97646211,50
704160,0,12.92881847,50
704340,0,12.88251781,50
704520,0,12.83764419,50
704700,0,12.79427844,50
704880,0,12.75249811,50
705060,0,12.7123776,50
705240,0,12.67398816,100
705420,0,12.63739796,100
705600,0,12.60267211,100
705780,0,12.56987273,100
705960,0,12.539059,100
706140,0,12.51028716,100
706320,0,12.48361062,100
706500,0,12.45907996,200
706680,0,12.43674297,200
706860,0,12.41664474,200
707040,0,12.39882764,200
707220,0,12.38333143,600
707400,0,12.37019324,600
707580,0,12.35944768,600
707760,0,12.3511268,600
707940,0,12.34526023,600
708120,0,12.34187512,600
708300,0,12.34099628,0
708480,0,12.34264615,0
708660,0,12.34684486,0
708840,0,12.3536103,0
709020,0,12.36295812,0
709200,0,12.3749018,0
709380,0,12.38945266,50
709560,0,12.40661996,50
709740,0,12.42641086,50
709920,0,12.44883051,50
710100,0,12.47388209,50
710280,0,12.50156682,50
710460,0,12.53188404,50
710640,0,12.56483121,50
710820,0,12.60040395,100
711000,0,12.63859612,100
711180,0,12.67939981,100
711360,0,12.7228054,100
711540,0,12.7688016,100
711720,0,12.81737547,100
711900,0,12.86851249,100
712080,0,12.92219653,200
712260,0,12.97840998,200
712440,0,13.03713371,200
712620,0,13.09834713,200
712800,0,13.16202824,600
712980,0,13.22815363,600
713160,0,13.29669857,600
713340,0,13.36763698,600
713520,0,13.44094152,600
713700,0,13.51658359,600
713880,0,13.59453336,0
714060,0,13.67475985,0
714240,0,13.7572309,0
714420,0,13.84191324,0
714600,0,13.92877254,0
714780,0,14.01777338,0
714960,0,14.10887936,50
715140,0,14.20205307,50
715320,0,14.29725615,50
715500,0,14.39444932,50
715680,0,14.49359239,50
715860,0,14.59464434,50
716040,0,14.69756329,50
716220,0,14.80230658,50
716400,0,14.90883076,100
716580,0,15.01709166,100
716760,0,15.12704438,100
716940,0,15.23864335,100
717120,0,15.35184235,100
717300,0,15.46659453,100
717480,0,15.58285243,100
717660,10,15.70056806,200
717840,30.580028,15.81969286,200
718020,39.12465275,15.94017776,200
718200,47.96413061,16.06197323,200
718380,57.08440568,16.18502926,600
718560,66.47173191,16.30929541,600
718740,76.11266789,16.43472085,600
718920,85.99407172,16.56125438,600
719100,96.10309594,16.68884442,600
719280,106.4271825,16.81743909,600
719460,116.9540577,16.94698621,0
719640,127.6717273,17.07743332,0
719820,138.5684718,17.20872771,0
720000,149.6328412,17.34081645,0
720180,160.8536509,17.47364641,0
720360,172.219976,17.60716429,0
720540,154.1352305,17.74131662,50
720720,61.12293031,17.87604984,50
720900,33.98055624,18.01131025,50
721080,148.4030828,18.14704408,50
721260,67.78163233,18.28319753,50
721440,222.1336977,18.41971673,50
721620,182.3993177,18.55654781,50
721800,211.078427,18.69363692,50
721980,139.411298,18.83093022,100
722160,157.5905847,18.96837396,100
722340,110.9940619,19.10591443,100
722520,1.852299665,19.24349803,100
722700,54.39108496,19.38107128,100
722880,244.6344198,19.51858084,100
723060,238.7009348,19.65597353,100
723240,209.3609589,19.79319632,200
723420,277.8368744,19.93019643,200
723600,247.0241491,20.06692125,200
723780,331.5447218,20.20331844,200
723960,210.8642016,20.33933589,600
724140,1.244517048,20.47492179,600
724320,439.9793328,20.6100246,600
724500,452.2093134,20.74459311,600
724680,464.3892925,20.87857643,600
724860,204.3367381,21.01192403,600
725040,431.1069322,21.14458572,0
725220,329.7466074,21.27651172,0
725400,148.2911259,21.40765264,0
725580,100.053805,21.53795949,0
725760,152.9734304,21.66738373,0
725940,108.141136,21.79587727,0
726120,484.2961094,21.92339247,50
726300,272.6081407,22.04988218,50
726480,582.2358112,22.17529974,50
726660,593.5150746,22.299599,50
726840,604.6841894,22.42273435,50
727020,615.7390012,22.54466069,50
727200,626.6754737,22.66533351,50
727380,637.4896866,22.78470884,50
727560,648.1778319,22.90274329,100
727740,658.7362123,23.0193941,100
727920,669.1612377,23.13461907,100
728100,679.4494235,23.24837666,100
728280,689.5973874,23.36062595,100
728460,699.6018473,23.47132666,100
728640,709.459619,23.58043918,100
728820,719.1676136,23.68792457,200
729000,728.7228354,23.79374456,200
729180,235.8668642,23.89786159,200
729360,747.3634303,24.00023879,200
729540,756.443258,24.10084002,600
729720,765.3592177,24.19962985,600
729900,774.1087471,24.2965736,600
730080,782.6893644,24.39163734,600
730260,791.0986661,24.48478787,600
730440,799.3343257,24.5759928,600
730620,807.3940916,24.66522047,0
730800,815.2757851,24.75244004,0
730980,822.977299,24.83762143,0
731160,811.3994474,24.9207354,0
731340,758.4851891,25.00175349,0
731520,472.5953634,25.08064806,0
731700,561.5543969,25.15739232,50
731880,823.6137914,25.23196029,50
732060,865.2931939,25.30432682,50
732240,871.680108,25.37446765,50
732420,877.872365,25.44235932,50
732600,883.8684311,25.50797928,50
732780,889.6668294,25.57130581,50
732960,895.2661387,25.63231808,50
733140,700.8209251,25.69099613,100
733320,84.76061401,25.74732089,100
733500,388.2414285,25.80127417,100
733680,431.5841969,25.85283868,100
733860,895.5713346,25.90199802,100
734040,149.2843384,25.9487367,100
734220,928.7786671,25.99304013,100
734400,932.7404566,26.03489463,200
734580,936.492711,26.07428744,200
734760,940.0345144,26.1112067,200
734940,389.5602251,26.14564148,200
735120,946.4833353,26.17758178,600
735300,949.3887505,26.20701851,600
735480,617.2629973,26.23394351,600
735660,954.5579215,26.25834955,600
735840,468.7203137,26.28023033,600
736020,958.8671721,26.29958048,600
736200,960.6978511,26.31639556,0
736380,722.1246802,26.33067207,0
736560,76.95279332,26.34240744,0
736740,301.1971185,26.35160004,0
736920,108.9169524,26.35824915,0
737100,577.9759023,26.36235502,0
737280,472.7951714,26.36391881,50
737460,275.5888113,26.36294262,50
737640,618.7249248,26.35942948,50
737820,967.3765732,26.35338334,50
738000,967.0245828,26.3448091,50
738180,966.4531622,26.33371258,50
738360,965.6622757,26.32010051,50
738540,964.6519327,26.30398057,50
738720,963.4221877,26.28536133,100
738900,961.9731415,26.26425229,100
739080,960.3049412,26.24066388,100
739260,958.4177813,26.21460742,100
739440,956.311904,26.18609515,100
739620,953.9876,26.1551402,100
739800,951.4452095,26.1217566,100
739980,948.6851226,26.0859593,200
740160,945.7077806,26.04776411,200
740340,942.5136768,26.00718774,200
740520,939.1033572,25.96424778,200
740700,935.477422,25.91896267,600
740880,931.6365263,25.87135177,600
741060,927.5813813,25.82143525,600
741240,923.3127557,25.76923416,600
741420,918.8314766,25.71477041,600
741600,914.138431,25.65806673,600
741780,909.2345672,25.5991467,0
741960,904.120896,25.53803473,0
742140,898.7984921,25.47475604,0
742320,893.2684958,25.40933667,0
742500,887.5321143,25.34180347,0
742680,881.5906236,25.27218407,0
742860,875.4453698,25.20050692,50
743040,869.097771,25.1268012,50
743220,862.5493189,25.05109691,50
743400,855.8015808,24.97342478,50
743580,848.8562012,24.8938163,50
743760,841.7149038,24.8123037,50
743940,834.3794936,24.72891994,50
744120,826.8518584,24.6436987,50
744300,350.7456642,24.55667437,100
744480,778.9275856,24.46788204,100
744660,408.6259107,24.37735748,100
744840,422.3660631,24.28513715,100
745020,695.8141794,24.19125815,100
745200,449.4202037,24.09575826,100
745380,445.0716277,23.99867588,100
745560,130.2450899,23.90005004,200
745740,418.8136101,23.79992038,200
745920,143.5855566,23.69832715,200
746100,203.388514,23.59531119,200
746280,166.5943595,23.49091389,600
746460,258.006861,23.38517723,600
746640,363.4971315,23.27814371,600
746820,365.8420699,23.16985639,600
747000,201.7782857,23.06035881,600
747180,347.127055,22.94969504,600
747360,58.72611071,22.83790962,0
747540,361.9639051,22.72504757,0
747720,29.46320012,22.61115436,0
747900,14.84101508,22.4962759,0
748080,462.9410979,22.38045853,0
748260,304.0874098,22.26374897,0
748440,595.1094198,22.14619436,50
748620,583.6798557,22.0278422,50
748800,572.1440832,21.90874034,50
748980,560.5071753,21.78893697,50
749160,548.7743647,21.66848059,50
749340,536.9510474,21.54742003,50
749520,525.0427858,21.42580438,50
749700,513.0553128,21.30368298,50
749880,500.9945349,21.18110545,100
750060,488.8665365,21.05812161,100
750240,476.677583,20.9347815,100
750420,464.4341249,20.81113533,100
750600,452.1428017,20.68723349,100
750780,439.8104455,20.56312653,100
750960,427.4440853,20.43886508,100
751140,415.0509505,20.31449993,200
751320,402.6384754,20.19008192,200
751500,390.2143031,20.06566196,200
751680,377.7862895,19.941291,200
751860,365.3625077,19.81702001,600
752040,352.9512521,19.69289997,600
752220,340.5610428,19.56898181,600
752400,328.2006298,19.44531643,600
752580,315.8789974,19.32195466,600
752760,303.6053689,19.19894723,600
752940,291.3892108,19.07634474,0
753120,106.0820559,18.95419768,0
753300,7.033341594,18.83255635,0
753480,105.4695754,18.71147087,0
753660,155.7692266,18.59099115,0
753840,120.2876798,18.47116685,0
754020,219.8610705,18.35204737,50
754200,208.3336688,18.23368184,50
754380,196.9487832,18.11611904,50
754560,185.7182804,17.99940745,50
754740,174.6543181,17.88359516,50
754920,163.7693497,17.76872986,50
755100,153.0761302,17.65485885,50
755280,47.30531673,17.54202896,50
755460,92.91138758,17.43028656,100
755640,68.56619443,17.31967751,100
755820,99.28683457,17.21024715,100
756000,102.9544159,17.10204026,100
756180,93.69705978,16.99510104,100
756360,84.72960753,16.88947307,100
756540,30.77400201,16.78519931,100
756720,7.756475763,16.68232201,200
756900,4.486527607,16.58088277,200
757080,40.48965519,16.48092242,200
757260,9.596950077,16.38248105,200
757440,16.97814519,16.28559797,600
757620,30.0602427,16.19031165,600
757800,14.54062664,16.09665973,600
757980,19.71949452,16.00467895,600
758160,14.55506057,15.91440517,600
758340,9.869580134,15.82587327,600
758520,0,15.73911718,0
758700,0,15.65416983,0
758880,0,15.57106308,0
759060,0,15.48982775,0
759240,0,15.41049356,0
759420,0,15.33308906,0
759600,0,15.25764166,50
759780,0,15.18417756,50
759960,0,15.11272173,50
760140,0,15.04329785,50
760320,0,14.97592832,50
760500,0,14.91063418,50
760680,0,14.84743512,50
760860,0,14.78634939,50
761040,0,14.72739383,100
761220,0,14.67058377,100
761400,0,14.61593305,100
761580,0,14.56345394,100
761760,0,14.51315713,100
761940,0,14.46505168,100
762120,0,14.419145,100
762300,0,14.3754428,200
762480,0,14.33394904,200
762660,0,14.29466592,200
762840,0,14.25759383,200
763020,0,14.22273129,600
763200,0,14.19007496,600
763380,0,14.15961956,600
763560,0,14.13135785,600
763740,0,14.10528056,600
763920,0,14.08137642,600
764100,0,14.05963203,0
764280,0,14.0400319,0
764460,0,14.02255837,0
764640,0,14.00719155,0
764820,0,13.99390932,0
765000,0,13.9826873,0
765180,0,13.97349873,50
765360,0,13.96631452,50
765540,0,13.96110316,50
765720,0,13.95783067,50
765900,0,13.95646058,50
766080,0,13.9569539,50
766260,0,13.95926904,50
766440,0,13.96336178,50
766620,0,13.96918525,100
766800,0,13.97668985,100
766980,0,13.98582323,100
767160,0,13.99653025,100
767340,0,14.00875291,100
767520,0,14.02243033,100
767700,0,14.03749868,100
767880,0,14.05389117,200
768060,0,14.07153798,200
768240,0,14.0903662,200
768420,0,14.11029982,200
768600,0,14.13125966,600
768780,0,14.15316334,600
768960,0,14.1759252,600
769140,0,14.1994563,600
769320,0,14.22366434,600
769500,0,14.2484536,600
769680,0,14.27372494,0
769860,0,14.2993757,0
770040,0,14.32529971,0
770220,0,14.35138717,0
770400,0,14.37752466,0
770580,0,14.40359506,0
770760,0,14.42947751,50
770940,0,14.45504736,50
771120,0,14.48017612,50
771300,0,14.5047314,50
771480,0,14.52857689,50
771660,0,14.55157226,50
771840,0,14.57357317,50
772020,0,14.59443115,50
772200,0,14.6139936,100
772380,0,14.63210372,100
772560,0,14.64860046,100
772740,0,14.66331847,100
772920,0,14.67608804,100
773100,0,14.68673505,100
773280,0,14.69508092,100
773460,0,14.70094256,200
773640,0,14.70413229,200
773820,0,14.70445784,200
774000,0,14.70172223,200
774180,0,14.69572377,600
774360,0,14.68625597,600
774540,0,14.67310751,600
774720,0,14.65606217,600
774900,0,14.63489876,600
775080,0,14.60939111,600
775260,0,14.57930796,0
775440,0,14.54441294,0
775620,0,14.5044645,0
775800,0,14.45921587,0
775980,0,14.40841496,0
776160,0,14.35180435,0
776340,0,14.28912121,0
776520,0,14.22009724,0
776700,0,14.14445863,0
776880,0,14.06192596,0
777060,0,13.97221421,0
777240,0,13.87503263,0
777420,0,13.77008471,0
777600,0,13.65706814,0
777780,0,13.53567473,0
777960,0,13.40559033,0
778140,0,13.26649483,0
778320,0,13.11806201,0
778500,0,12.95995958,0
778680,0,12.79184903,0
778860,0,12.61338564,0
779040,0,12.42421836,0
779220,0,12.16871,50
779400,0,12.38549528,50
779580,0,12.58948029,50
779760,0,12.78105981,50
779940,0,12.96062382,50
780120,0,13.12855562,50
780300,0,13.28523185,50
780480,0,13.43102257,50
780660,0,13.56629133,100
780840,0,13.69139523,100
781020,0,13.80668498,100
781200,0,13.91250494,100
781380,0,14.00919323,100
781560,0,14.09708174,100
781740,0,14.17649625,100
781920,0,14.24775641,200
782100,0,14.31117588,200
782280,0,14.36706236,200
782460,0,14.41571762,200
782640,0,14.45743761,600
782820,0,14.4925125,600
783000,0,14.52122671,600
783180,0,14.54385903,600
783360,0,14.56068262,600
783540,0,14.57196511,600
783720,0,14.57796862,0
783900,0,14.57894986,0
784080,0,14.57516016,0
784260,0,14.56684554,0
784440,0,14.55424675,0
784620,0,14.53759935,0
784800,0,14.51713376,50
784980,0,14.49307529,50
785160,0,14.46564425,50
785340,0,14.43505595,50
785520,0,14.40152079,50
785700,0,14.36524431,50
785880,0,14.32642723,50
786060,0,14.28526553,50
786240,0,14.24195047,100
786420,0,14.19666869,100
786600,0,14.14960222,100
786780,0,14.10092856,100
786960,0,14.05082073,100
787140,0,13.99944732,100
787320,0,13.94697252,100
787500,0,13.89355623,200
787680,0,13.83935407,200
787860,0,13.78451741,200
788040,0,13.72919349,200
788220,0,13.67352542,600
788400,0,13.61765225,600
788580,0,13.56170899,600
788760,0,13.50582674,600
788940,0,13.45013264,600
789120,0,13.39474999,600
789300,0,13.33979828,0
789480,0,13.28539323,0
789660,0,13.23164686,0
789840,0,13.17866752,0
790020,0,13.12655996,0
790200,0,13.07542534,0
790380,0,13.02536133,50
790560,0,12.97646211,50
790740,0,12.92881847,50
790920,0,12.88251781,50
791100,0,12.83764419,50
791280,0,12.79427844,50
791460,0,12.75249811,50
791640,0,12.7123776,50
791820,0,12.67398816,100
792000,0,12.63739796,100
792180,0,12.60267211,100
792360,0,12.56987273,100
792540,0,12.539059,100
792720,0,12.51028716,100
792900,0,12.48361062,100
793080,0,12.45907996,200
793260,0,12.43674297,200
793440,0,12.41664474,200
793620,0,12.39882764,200
793800,0,12.38333143,600
793980,0,12.37019324,600
794160,0,12.35944768,600
794340,0,12.3511268,600
794520,0,12.34526023,600
794700,0,12.34187512,600
794880,0,12.34099628,0
795060,0,12.34264615,0
795240,0,12.34684486,0
795420,0,12.3536103,0
795600,0,12.36295812,0
795780,0,12.3749018,0
795960,0,12.38945266,50
796140,0,12.40661996,50
796320,0,12.42641086,50
796500,0,12.44883051,50
796680,0,12.47388209,50
796860,0,12.50156682,50
797040,0,12.53188404,50
797220,0,12.56483121,50
797400,0,12.60040395,100
797580,0,12.63859612,100
797760,0,12.67939981,100
797940,0,12.7228054,100
798120,0,12.7688016,100
798300,0,12.81737547,100
798480,0,12.86851249,100
798660,0,12.92219653,200
798840,0,12.97840998,200
799020,0,13.03713371,200
799200,0,13.09834713,200
799380,0,13.16202824,600
799560,0,13.22815363,600
799740,0,13.29669857,600
799920,0,13.36763698,600
800100,0,13.44094152,600
800280,0,13.51658359,600
800460,0,13.59453336,0
800640,0,13.67475985,0
800820,0,13.7572309,0
801000,0,13.84191324,0
801180,0,13.92877254,0
801360,0,14.01777338,0
801540,0,14.10887936,50
801720,0,14.20205307,50
801900,0,14.29725615,50
802080,0,14.39444932,50
802260,0,14.49359239,50
802440,0,14.59464434,50
802620,0,14.69756329,50
802800,0,14.80230658,50
802980,0,14.90883076,100
803160,0,15.01709166,100
803340,0,15.12704438,100
803520,0,15.23864335,100
803700,0,15.35184235,100
803880,0,15.46659453,100
804060,0,15.58285243,100
804240,10,15.70056806,200
804420,30.580028,15.81969286,200
804600,39.12465275,15.94017776,200
804780,47.96413061,16.06197323,200
804960,57.08440568,16.18502926,600
805140,66.47173191,16.30929541,600
805320,76.11266789,16.43472085,600
805500,85.99407172,16.56125438,600
805680,96.10309594,16.68884442,600
805860,106.4271825,16.81743909,600
806040,116.9540577,16.94698621,0
806220,127.6717273,17.07743332,0
806400,138.5684718,17.20872771,0
806580,149.6328412,17.34081645,0
806760,160.8536509,17.47364641,0
806940,172.219976,17.60716429,0
807120,154.1352305,17.74131662,50
807300,61.12293031,17.87604984,50
807480,33.98055624,18.01131025,50
807660,148.4030828,18.14704408,50
807840,67.78163233,18.28319753,50
808020,222.1336977,18.41971673,50
808200,182.3993177,18.55654781,50
808380,211.078427,18.69363692,50
808560,139.411298,18.83093022,100
808740,157.5905847,18.96837396,100
808920,110.9940619,19.10591443,100
809100,1.852299665,19.24349803,100
809280,54.39108496,19.38107128,100
809460,244.6344198,19.51858084,100
809640,238.7009348,19.65597353,100
809820,209.3609589,19.79319632,200
810000,277.8368744,19.93019643,200
810180,247.0241491,20.06692125,200
810360,331.5447218,20.20331844,200
810540,210.8642016,20.33933589,600
810720,1.244517048,20.47492179,600
810900,439.9793328,20.6100246,600
811080,452.2093134,20.74459311,600
811260,464.3892925,20.87857643,600
811440,204.3367381,21.01192403,600
811620,431.1069322,21.14458572,0
811800,329.7466074,21.27651172,0
811980,148.2911259,21.40765264,0
812160,100.053805,21.53795949,0
812340,152.9734304,21.66738373,0
812520,108.141136,21.79587727,0
812700,484.2961094,21.92339247,50
812880,272.6081407,22.04988218,50
813060,582.2358112,22.17529974,50
813240,593.5150746,22.299599,50
813420,604.6841894,22.42273435,50
813600,615.7390012,22.54466069,50
813780,626.6754737,22.66533351,50
813960,637.4896866,22.78470884,50
814140,648.1778319,22.90274329,100
814320,658.7362123,23.0193941,100
814500,669.1612377,23.13461907,100
814680,679.4494235,23.24837666,100
814860,689.5973874,23.36062595,100
815040,699.6018473,23.47132666,100
815220,709.459619,23.58043918,100
815400,719.1676136,23.68792457,200
815580,728.7228354,23.79374456,200
815760,235.8668642,23.89786159,200
815940,747.3634303,24.00023879,200
816120,756.443258,24.10084002,600
816300,765.3592177,24.19962985,600
816480,774.1087471,24.2965736,600
816660,782.6893644,24.39163734,600
816840,791.0986661,24.48478787,600
817020,799.3343257,24.5759928,600
817200,807.3940916,24.66522047,0
817380,815.2757851,24.75244004,0
817560,822.977299,24.83762143,0
817740,811.3994474,24.9207354,0
817920,758.4851891,25.00175349,0
818100,472.5953634,25.08064806,0
818280,561.5543969,25.15739232,50
818460,823.6137914,25.23196029,50
818640,865.2931939,25.30432682,50
818820,871.680108,25.37446765,50
819000,877.872365,25.44235932,50
819180,883.8684311,25.50797928,50
819360,889.6668294,25.57130581,50
819540,895.2661387,25.63231808,50
819720,700.8209251,25.69099613,100
819900,84.76061401,25.74732089,100
820080,388.2414285,25.80127417,100
820260,431.5841969,25.85283868,100
820440,895.5713346,25.90199802,100
820620,149.2843384,25.9487367,100
820800,928.7786671,25.99304013,100
820980,932.7404566,26.03489463,200
821160,936.492711,26.07428744,200
821340,940.0345144,26.1112067,200
821520,389.5602251,26.14564148,200
821700,946.4833353,26.17758178,600
821880,949.3887505,26.20701851,600
822060,617.2629973,26.23394351,600
822240,954.5579215,26.25834955,600
822420,468.7203137,26.28023033,600
822600,958.8671721,26.29958048,600
822780,960.6978511,26.31639556,0
822960,722.1246802,26.33067207,0
823140,76.95279332,26.34240744,0
823320,301.1971185,26.35160004,0
823500,108.9169524,26.35824915,0
823680,577.9759023,26.36235502,0
823860,472.7951714,26.36391881,50
824040,275.5888113,26.36294262,50
824220,618.7249248,26.35942948,50
824400,967.3765732,26.35338334,50
824580,967.0245828,26.3448091,50
824760,966.4531622,26.33371258,50
824940,965.6622757,26.32010051,50
825120,964.6519327,26.30398057,50
825300,963.4221877,26.28536133,100
825480,961.9731415,26.26425229,100
825660,960.3049412,26.24066388,100
825840,958.4177813,26.21460742,100
826020,956.311904,26.18609515,100
826200,953.9876,26.1551402,100
826380,951.4452095,26.1217566,100
826560,948.6851226,26.0859593,200
826740,945.7077806,26.04776411,200
826920,942.5136768,26.00718774,200
827100,939.1033572,25.96424778,200
827280,935.477422,25.91896267,600
827460,931.6365263,25.87135177,600
827640,927.5813813,25.82143525,600
827820,923.3127557,25.76923416,600
828000,918.8314766,25.71477041,600
828180,914.138431,25.65806673,600
828360,909.2345672,25.5991467,0
828540,904.120896,25.53803473,0
828720,898.7984921,25.47475604,0
828900,893.2684958,25.40933667,0
829080,887.5321143,25.34180347,0
829260,881.5906236,25.27218407,0
829440,875.4453698,25.20050692,50
829620,869.097771,25.1268012,50
829800,862.5493189,25.05109691,50
829980,855.8015808,24.97342478,50
830160,848.8562012,24.8938163,50
830340,841.7149038,24.8123037,50
830520,834.3794936,24.72891994,50
830700,826.8518584,24.6436987,50
830880,350.7456642,24.55667437,100
831060,778.9275856,24.46788204,100
831240,408.6259107,24.37735748,100
831420,422.3660631,24.28513715,100
831600,695.8141794,24.19125815,100
831780,449.4202037,24.09575826,100
831960,445.0716277,23.99867588,100
832140,130.2450899,23.90005004,200
832320,418.8136101,23.79992038,200
832500,143.5855566,23.69832715,200
832680,203.388514,23.59531119,200
832860,166.5943595,23.49091389,600
833040,258.006861,23.38517723,600
833220,363.4971315,23.27814371,600
833400,365.8420699,23.16985639,600
833580,201.7782857,23.06035881,600
833760,347.127055,22.94969504,600
833940,58.72611071,22.83790962,0
834120,361.9639051,22.72504757,0
834300,29.46320012,22.61115436,0
834480,14.84101508,22.4962759,0
834660,462.9410979,22.38045853,0
834840,304.0874098,22.26374897,0
835020,595.1094198,22.14619436,50
835200,583.6798557,22.0278422,50
835380,572.1440832,21.90874034,50
835560,560.5071753,21.78893697,50
835740,548.7743647,21.66848059,50
835920,536.9510474,21.54742003,50
836100,525.0427858,21.42580438,50
836280,513.0553128,21.30368298,50
836460,500.9945349,21.18110545,100
836640,488.8665365,21.05812161,100
836820,476.677583,20.9347815,100
837000,464.4341249,20.81113533,100
837180,452.1428017,20.68723349,100
837360,439.8104455,20.56312653,100
837540,427.4440853,20.43886508,100
837720,415.0509505,20.31449993,200
837900,402.6384754,20.19008192,200
838080,390.2143031,20.06566196,200
838260,377.7862895,19.941291,200
838440,365.3625077,19.81702001,600
838620,352.9512521,19.69289997,600
838800,340.5610428,19.56898181,600
838980,328.2006298,19.44531643,600
839160,315.8789974,19.32195466,600
839340,303.6053689,19.19894723,600
839520,291.3892108,19.07634474,0
839700,106.0820559,18.95419768,0
839880,7.033341594,18.83255635,0
840060,105.4695754,18.71147087,0
840240,155.7692266,18.59099115,0
840420,120.2876798,18.47116685,0
840600,219.8610705,18.35204737,50
840780,208.3336688,18.23368184,50
840960,196.9487832,18.11611904,50
841140,185.7182804,17.99940745,50
841320,174.6543181,17.88359516,50
841500,163.7693497,17.76872986,50
841680,153.0761302,17.65485885,50
841860,47.30531673,17.54202896,50
842040,92.91138758,17.43028656,100
842220,68.56619443,17.31967751,100
842400,99.28683457,17.21024715,100
842580,102.9544159,17.10204026,100
842760,93.69705978,16.99510104,100
842940,84.72960753,16.88947307,100
843120,30.77400201,16.78519931,100
843300,7.756475763,16.68232201,200
843480,4.486527607,16.58088277,200
843660,40.48965519,16.48092242,200
843840,9.596950077,16.38248105,200
844020,16.97814519,16.28559797,600
844200,30.0602427,16.19031165,600
